insolation_flux,transit_depth,stellar_rad,planet_radius,orbital_period,stellar_logg,mission,disposition,equilibrium_temp,stellar_teff,transit_duration
8.54,2355.0,0.328,1.72,5.14892346,4.923,Kepler,CANDIDATE,436.0,3464.0,0.9613
5461.14,134.7,1.067,1.37,0.730943372,4.418,Kepler,FALSE POSITIVE,2190.0,6143.0,3.004
2508.21,1224.1,0.73,13.96,0.515552803,4.556,Kepler,FALSE POSITIVE,1807.0,5068.0,1.7869
499.07,210.2,0.86,25.82,2.522590567,4.559,Kepler,CANDIDATE,1205.0,5591.0,1.406
246.9,142.0,1.176,1.48,6.73968289,4.261,Kepler,CANDIDATE,1011.0,5511.0,4.183
27.58,421.8,1.171,2.4,41.74598855,4.316,Kepler,CANDIDATE,584.0,5978.0,4.6125
10.13,447.8,1.077,3.82,75.378004,4.374,Kepler,FALSE POSITIVE,455.0,5876.0,6.744
0.39,1992.3,0.637,2.72,213.258526,4.649,Kepler,CANDIDATE,202.0,4477.0,7.768
12.07,351.2,1.297,2.51,100.2830675,4.238,Kepler,CANDIDATE,475.0,6214.0,10.8636
3.18,6462.0,0.18,1.56,4.871223664,5.112,Kepler,CANDIDATE,341.0,3157.0,1.5916
6.12,2598.0,0.18,0.92,2.984157711,5.112,Kepler,CANDIDATE,401.0,3157.0,1.2637
22.75,631.8,0.389,1.24,2.8867624,4.875,Kepler,CANDIDATE,557.0,3483.0,0.9879
1873.28,239.2,0.708,1.08,0.498434645,4.618,Kepler,FALSE POSITIVE,1676.0,4784.0,0.955
94.26,467.9,0.559,1.19,2.252976718,4.708,Kepler,CANDIDATE,795.0,4039.0,1.7131
2387.41,85.5,1.748,1.74,2.75505467,4.063,Kepler,FALSE POSITIVE,1783.0,6257.0,3.426
30903.98,219.5,4.315,77.12,1.572181216,3.421,Kepler,FALSE POSITIVE,3384.0,6622.0,7.219
2142.23,92.6,1.132,1.08,1.28805834,4.33,Kepler,FALSE POSITIVE,1736.0,5631.0,3.419
431.75,152.6,0.872,1.06,2.72288246,4.53,Kepler,FALSE POSITIVE,1162.0,5458.0,2.408
234.92,224.9,0.65,0.93,1.574090323,4.662,Kepler,CANDIDATE,998.0,4313.0,1.5796
537.85,202.2,0.638,0.88,0.947738312,4.643,Kepler,FALSE POSITIVE,1229.0,4464.0,1.206
150.64,75.1,1.458,1.55,13.7872627,4.139,Kepler,CANDIDATE,894.0,5691.0,5.747
144.45,107.3,1.352,1.46,14.4359459,4.264,Kepler,CANDIDATE,884.0,6075.0,3.414
153.48,133.1,0.9,1.02,5.95958637,4.535,Kepler,CANDIDATE,897.0,5452.0,2.899
31.48,361.2,0.8,1.49,16.6146221,4.548,Kepler,CANDIDATE,604.0,5295.0,2.706
2487.04,140.6,0.63,0.76,0.497581917,4.634,Kepler,FALSE POSITIVE,1801.0,5271.0,1.46
114.94,237.4,0.769,1.19,5.83892993,4.588,Kepler,CANDIDATE,835.0,5279.0,1.1066
374.78,126.8,0.797,0.87,2.279523364,4.516,Kepler,CANDIDATE,1123.0,5017.0,1.6202
8.39,1617.1,0.564,2.21,12.2854718,4.718,Kepler,CANDIDATE,434.0,3891.0,2.996
24.23,1223.3,0.564,2.2,5.53609368,4.718,Kepler,CANDIDATE,566.0,3891.0,2.2942
2380.18,83.3,1.885,1.75,3.09756897,4.026,Kepler,CANDIDATE,1782.0,6329.0,4.588
13.17,807.1,1.152,3.21,58.0337426,4.271,Kepler,CANDIDATE,486.0,5467.0,5.584
84.28,221.2,1.152,1.68,14.4252635,4.271,Kepler,CANDIDATE,773.0,5467.0,3.754
37.15,474.8,1.152,2.69,26.6757818,4.271,Kepler,CANDIDATE,630.0,5467.0,2.696
880.33,488.5,0.704,1.52,0.868386354,4.627,Kepler,CANDIDATE,1389.0,4792.0,1.066
67.13,191.0,0.857,1.18,11.8288843,4.551,Kepler,CANDIDATE,730.0,5653.0,3.337
49.97,261.1,0.857,1.63,14.7512034,4.551,Kepler,CANDIDATE,678.0,5653.0,1.25
2180.25,166.2,1.081,1.46,1.480323978,4.342,Kepler,FALSE POSITIVE,1743.0,5996.0,1.833
0.38,1248.7,0.624,2.11,205.385912,4.659,Kepler,CANDIDATE,200.0,4400.0,8.681
420.97,68.7,1.474,1.3,6.88707073,4.122,Kepler,CANDIDATE,1155.0,5788.0,4.4679
5.96,57.3,1.412,15049.8,165.75597,4.119,Kepler,FALSE POSITIVE,398.0,5800.0,8.45
1691.99,160.4,0.849,1.07,1.11431205,4.554,Kepler,FALSE POSITIVE,1635.0,5776.0,2.112
382.68,356.8,0.966,2.27,3.42064689,4.411,Kepler,CANDIDATE,1129.0,5370.0,1.767
1488.51,150.9,0.966,1.5,1.23935745,4.411,Kepler,CANDIDATE,1583.0,5370.0,1.683
4473.06,200.7,0.961,1.36,0.675650404,4.493,Kepler,CANDIDATE,2085.0,5966.0,1.8261
782.45,181.9,0.849,1.12,1.407020118,4.485,Kepler,CANDIDATE,1350.0,5022.0,1.3766
48.81,496.6,1.035,2.31,24.4359956,4.449,Kepler,CANDIDATE,674.0,6197.0,6.254
29.95,217.3,0.831,1.24,17.7337356,4.56,Kepler,FALSE POSITIVE,597.0,5335.0,5.558
66.74,285.7,0.82,1.49,10.06478627,4.574,Kepler,FALSE POSITIVE,729.0,5438.0,2.86
987.44,133.7,0.715,0.83,1.12976597,4.625,Kepler,FALSE POSITIVE,1429.0,5366.0,3.096
174.1,501.6,1.585,3.54,16.23191704,4.042,Kepler,CANDIDATE,926.0,5919.0,7.461
34.56,599.8,0.856,2.82,15.4126766,4.555,Kepler,FALSE POSITIVE,618.0,5240.0,3.402
1320.65,157.6,0.867,1.07,1.110599919,4.463,Kepler,FALSE POSITIVE,1539.0,5227.0,1.3493
92.0,125.5,1.297,1.51,21.86965714,4.238,Kepler,CANDIDATE,790.0,6214.0,5.5177
183.39,214.6,1.111,1.62,9.02436414,4.348,Kepler,CANDIDATE,939.0,5885.0,3.011
76.86,159.0,1.111,1.43,17.3408735,4.348,Kepler,CANDIDATE,755.0,5885.0,3.398
10224.99,134.9,1.543,1.91,0.814280672,4.167,Kepler,FALSE POSITIVE,2563.0,6366.0,2.326
2857.19,269.7,0.937,1.57,0.878855771,4.438,Kepler,FALSE POSITIVE,1864.0,5727.0,1.1014
766.49,8043.0,1.0,8.91,2.49432176,4.438,Kepler,FALSE POSITIVE,1342.0,5780.0,2.3269
48.33,670.0,0.901,27.21,17.57704569,4.442,Kepler,CANDIDATE,673.0,5653.0,2.022
2556.97,125.9,0.889,1.03,1.00652785,4.527,Kepler,FALSE POSITIVE,1815.0,6089.0,1.3175
462.26,197.0,0.771,1.11,1.99566293,4.595,Kepler,FALSE POSITIVE,1182.0,5235.0,4.514
3759.62,168.0,1.0,1.38,0.755111225,4.438,Kepler,FALSE POSITIVE,1999.0,5780.0,3.164
1659.74,144.4,1.072,1.3,1.400755743,4.333,Kepler,CANDIDATE,1628.0,5487.0,1.0562
46.82,694.4,1.093,2.88,25.8730914,4.382,Kepler,CANDIDATE,667.0,6036.0,5.085
82.92,185.3,1.291,2.12,20.2642023,4.251,Kepler,CANDIDATE,770.0,5937.0,4.664
5673.71,525.5,1.596,4.52,1.28132831,3.978,Kepler,CANDIDATE,2215.0,5918.0,0.9157
315.02,79.7,1.291,1.33,7.44136102,4.251,Kepler,CANDIDATE,1075.0,5937.0,4.554
1.93,538.0,0.715,2.17,99.2532336,4.623,Kepler,CANDIDATE,300.0,5010.0,7.208
408.84,503.9,0.906,2.12,3.84933401,4.521,Kepler,FALSE POSITIVE,1147.0,5984.0,2.299
0.78,2951.0,0.623,22.19,119.0833042,4.662,Kepler,CANDIDATE,240.0,4412.0,2.558
50.86,209.2,1.055,1.54,27.8813154,4.414,Kepler,CANDIDATE,681.0,6434.0,6.346
180.05,142.0,0.983,1.26,6.4802138,4.417,Kepler,CANDIDATE,934.0,5496.0,3.27
396.33,145.0,1.337,1.77,7.50790041,4.309,Kepler,CANDIDATE,1138.0,6408.0,5.646
12.88,645.8,0.686,1.72,21.3910125,4.637,Kepler,FALSE POSITIVE,483.0,4889.0,3.512
147.78,178.5,1.291,1.84,14.3832267,4.249,Kepler,CANDIDATE,889.0,6115.0,8.378
30.22,263.4,1.291,2.1,47.3186631,4.249,Kepler,CANDIDATE,598.0,6115.0,10.465
6.52,6057.0,0.503,4.04,11.12827427,4.744,Kepler,CANDIDATE,408.0,3640.0,2.6118
638.56,285.1,0.901,1.7,2.21571296,4.447,Kepler,CANDIDATE,1283.0,5417.0,1.8211
23.05,431.0,0.862,1.88,34.4585495,4.545,Kepler,CANDIDATE,559.0,6161.0,7.434
661.69,345.3,1.005,1.88,3.35184041,4.464,Kepler,CANDIDATE,1294.0,6198.0,1.9855
5140.67,41.7,2.017,1.31,1.615758517,3.813,Kepler,FALSE POSITIVE,2158.0,5622.0,1.734
11.82,489.8,1.359,3.02,110.3783828,4.242,Kepler,CANDIDATE,473.0,6342.0,12.211
251.24,83.5,0.721,0.7,3.4462125,4.555,Kepler,CANDIDATE,1015.0,5374.0,2.101
516.85,59.5,0.721,0.65,2.005414293,4.555,Kepler,CANDIDATE,1216.0,5374.0,1.934
187.43,59.3,0.721,0.57,4.28886792,4.555,Kepler,CANDIDATE,944.0,5374.0,2.599
1417.56,176.7,1.023,1.4,1.868564038,4.427,Kepler,FALSE POSITIVE,1565.0,6065.0,1.192
2.35,1003.4,0.512,1.64,24.5752524,4.755,Kepler,CANDIDATE,316.0,3678.0,2.258
61.42,476.8,0.887,1.93,15.1408916,4.532,Kepler,CANDIDATE,714.0,5926.0,4.359
145.67,51.0,1.249,1.02,11.39169531,4.198,Kepler,CANDIDATE,886.0,5557.0,5.0
222.53,52.4,1.339,1.04,10.1747037,4.191,Kepler,CANDIDATE,985.0,5866.0,5.179
574.37,59.1,0.873,0.67,2.44358543,4.486,Kepler,CANDIDATE,1249.0,5561.0,1.852
1254.94,140.4,0.984,1.21,1.7592691,4.416,Kepler,FALSE POSITIVE,1519.0,5784.0,2.381
55.76,1839.1,0.503,2.1,2.226496196,4.744,Kepler,CANDIDATE,697.0,3640.0,1.7073
15.84,1316.0,0.503,1.78,5.72084599,4.744,Kepler,CANDIDATE,509.0,3640.0,2.744
1828.67,303.5,0.804,1.52,0.962864171,4.575,Kepler,CANDIDATE,1666.0,5704.0,1.6802
60.35,646.7,0.993,2.76,16.23847733,4.422,Kepler,CANDIDATE,711.0,5683.0,3.9699
144.06,394.2,0.804,1.8,6.46004728,4.575,Kepler,CANDIDATE,883.0,5704.0,1.979
522.81,251.8,1.116,1.78,4.76831033,4.374,Kepler,CANDIDATE,1219.0,6237.0,3.2363
54.56,239.7,1.424,2.31,44.616751,4.22,Kepler,CANDIDATE,693.0,6763.0,7.831
10025.53,50.4,2.498,1.84,1.714410345,3.731,Kepler,FALSE POSITIVE,2551.0,6340.0,3.336
552.42,155.9,0.906,1.34,3.40165617,4.516,Kepler,CANDIDATE,1236.0,6177.0,1.9617
34.32,169.9,0.767,0.98,14.00948631,4.551,Kepler,CANDIDATE,617.0,5153.0,3.399
1284.58,57.6,0.904,0.69,1.703359172,4.503,Kepler,FALSE POSITIVE,1525.0,6026.0,1.914
10473.57,47.1,5.544,3.99,3.77881664,3.267,Kepler,FALSE POSITIVE,2580.0,6115.0,5.819
1776.99,141.3,0.963,1.15,1.311558909,4.501,Kepler,CANDIDATE,1655.0,5926.0,1.919
2993.7,66.0,1.086,0.89,1.291233083,4.419,Kepler,CANDIDATE,1887.0,6384.0,1.855
120.25,298.9,1.08,2.07,10.573751447,4.4,Kepler,CANDIDATE,844.0,5720.0,1.7259
699.15,33.5,1.206,0.7,3.7847507,4.326,Kepler,CANDIDATE,1311.0,6017.0,2.924
1220.49,76.4,1.045,0.93,2.17291055,4.446,Kepler,CANDIDATE,1507.0,6164.0,2.139
90.43,201.8,1.262,1.78,18.2206024,4.283,Kepler,CANDIDATE,786.0,5951.0,5.109
303.08,115.9,1.262,1.42,7.35101287,4.283,Kepler,CANDIDATE,1064.0,5951.0,2.757
21.82,206.4,1.126,1.61,47.4497134,4.353,Kepler,CANDIDATE,551.0,6007.0,10.675
6514.57,108.7,1.413,1.48,0.929906166,4.169,Kepler,CANDIDATE,2291.0,6039.0,1.743
3036857.56,316.6,78.869,131.4,0.784513087,0.892,Kepler,FALSE POSITIVE,10634.0,3853.0,1.9206
151.55,425.8,0.823,1.93,4.11585514,4.508,Kepler,CANDIDATE,895.0,4827.0,1.4858
507.81,65.7,1.432,1.26,6.57159435,4.139,Kepler,CANDIDATE,1211.0,6042.0,3.1044
24.0,700.1,1.072,3.52,33.878639,4.348,Kepler,CANDIDATE,564.0,5533.0,6.194
38.62,296.3,1.09,1.94,27.5722144,4.397,Kepler,CANDIDATE,636.0,5912.0,5.256
1831.55,25.9,1.377,0.7,2.12821621,4.227,Kepler,CANDIDATE,1668.0,5952.0,3.146
3879.31,531.4,0.91,2.15,0.703399912,4.52,Kepler,FALSE POSITIVE,2013.0,5955.0,0.823
1127.68,354.6,1.1,2.7,2.5355023,4.429,Kepler,FALSE POSITIVE,1477.0,6268.0,7.189
4163.14,231.3,1.084,1.65,0.868122253,4.44,Kepler,CANDIDATE,2047.0,6116.0,1.5471
574.99,31.7,0.714,0.4,1.332560553,4.621,Kepler,FALSE POSITIVE,1249.0,4947.0,3.315
16.7,24.3,0.714,0.34,18.936061,4.621,Kepler,FALSE POSITIVE,516.0,4947.0,22.27
69.81,740.7,0.817,2.2,10.65275054,4.571,Kepler,CANDIDATE,737.0,5602.0,2.684
1341.9,98.8,1.438,1.43,3.30040818,4.229,Kepler,CANDIDATE,1543.0,6333.0,4.462
216.41,297.5,0.898,2.11,5.62950902,4.529,Kepler,FALSE POSITIVE,979.0,5822.0,6.542
56.45,567.8,0.837,1.98,13.84301228,4.559,Kepler,CANDIDATE,699.0,5745.0,4.077
26.68,702.2,0.837,2.25,24.2758992,4.559,Kepler,CANDIDATE,580.0,5745.0,4.59
16.35,193.0,1.133,1.56,54.4099612,4.309,Kepler,CANDIDATE,513.0,5746.0,9.314
131.35,906.8,0.96,28.17,9.12209336,4.499,Kepler,FALSE POSITIVE,863.0,5899.0,4.347
36.14,861.3,0.864,2.52,19.94752741,4.547,Kepler,CANDIDATE,625.0,5749.0,1.756
214.98,84.6,1.585,1.45,13.84984567,4.042,Kepler,CANDIDATE,977.0,5919.0,7.2783
399.43,129.3,1.202,1.51,6.12479773,4.285,Kepler,CANDIDATE,1140.0,6052.0,3.466
177.7,136.0,1.202,1.44,11.24284815,4.285,Kepler,CANDIDATE,931.0,6052.0,4.241
699.45,100.4,1.202,1.21,4.02877097,4.285,Kepler,CANDIDATE,1311.0,6052.0,3.173
241.79,110.8,1.202,1.27,8.92114318,4.285,Kepler,CANDIDATE,1006.0,6052.0,3.933
483.06,117.3,1.543,1.68,7.81285862,4.136,Kepler,CANDIDATE,1196.0,6237.0,4.098
155.37,107.8,1.459,1.83,18.01164974,4.224,Kepler,CANDIDATE,900.0,6477.0,6.7367
507.47,98.5,0.614,0.6,0.916142298,4.639,Kepler,CANDIDATE,1212.0,4374.0,1.1555
10196.42,106.0,1.159,1.24,0.597933473,4.382,Kepler,FALSE POSITIVE,2564.0,6543.0,1.918
925.14,109.0,1.139,1.24,2.69636494,4.25,Kepler,FALSE POSITIVE,1406.0,5653.0,3.892
479.87,33.4,1.467,1.06,6.99205021,4.139,Kepler,CANDIDATE,1194.0,6057.0,5.037
100.37,165.5,1.098,1.39,12.0999065,4.33,Kepler,CANDIDATE,807.0,5553.0,3.558
296.73,114.3,1.098,1.15,5.36375016,4.33,Kepler,CANDIDATE,1059.0,5553.0,2.94
318.23,135.8,0.784,0.91,3.17319407,4.508,Kepler,FALSE POSITIVE,1077.0,5369.0,2.512
43.13,225.4,0.629,0.91,5.24368302,4.633,Kepler,FALSE POSITIVE,654.0,4194.0,10.873
115.35,320.8,0.738,1.37,5.1952021,4.551,Kepler,CANDIDATE,836.0,5044.0,2.1552
7620.01,135.0,1.092,1.3,0.591280187,4.433,Kepler,FALSE POSITIVE,2385.0,6246.0,1.1656
3388.82,24.3,2.741,1.36,3.93766786,3.728,Kepler,CANDIDATE,1947.0,6277.0,4.655
38.1,331.6,1.033,1.89,31.6084371,4.446,Kepler,CANDIDATE,634.0,6341.0,3.675
10.1,731.3,0.53,2.04,16.1558656,4.713,Kepler,CANDIDATE,455.0,4504.0,3.798
8804.6,52.3,2.19,1.6,1.465943491,3.847,Kepler,FALSE POSITIVE,2472.0,6230.0,1.513
82.7,1418.6,1.573,6.08,28.45489091,4.159,Kepler,CANDIDATE,769.0,6206.0,8.1593
917.15,403.0,0.946,2.58,1.952711161,4.495,Kepler,CANDIDATE,1403.0,5741.0,0.872
17924.29,108.2,1.602,29.28,0.620739667,4.133,Kepler,FALSE POSITIVE,2947.0,6559.0,2.477
33039.47,193.8,2.667,51.02,0.587470828,3.678,Kepler,FALSE POSITIVE,3434.0,5787.0,2.4382
23533.0,73.8,2.628,2.29,0.934924739,3.781,Kepler,FALSE POSITIVE,3156.0,6477.0,2.052
47.76,266.3,1.001,1.75,25.7054557,4.459,Kepler,FALSE POSITIVE,670.0,6326.0,6.059
641.53,203.9,1.193,1.72,3.84822189,4.323,Kepler,CANDIDATE,1283.0,5927.0,2.013
632.62,32.1,0.936,0.53,2.37752442,4.505,Kepler,CANDIDATE,1278.0,5615.0,2.307
846.09,89.9,1.07,1.01,2.62838097,4.408,Kepler,FALSE POSITIVE,1375.0,5884.0,3.193
1977.35,47.5,1.115,0.78,1.877878538,4.352,Kepler,CANDIDATE,1701.0,6324.0,2.39
1111.66,175.7,1.282,2.34,3.375716723,4.273,Kepler,CANDIDATE,1472.0,6310.0,1.5436
47.52,99.7,1.474,1.55,35.3331932,4.122,Kepler,CANDIDATE,670.0,5788.0,5.966
207.64,77.8,1.613,1.42,15.0896415,4.061,Kepler,CANDIDATE,968.0,6063.0,4.3349
279.21,127.5,0.955,1.08,5.30873978,4.483,Kepler,CANDIDATE,1042.0,5914.0,3.018
197.66,189.0,0.838,1.13,3.89524296,4.492,Kepler,CANDIDATE,956.0,5018.0,1.689
2909.21,195.5,0.874,1.22,0.740926358,4.494,Kepler,CANDIDATE,1873.0,5618.0,1.0163
1.47,1148.4,0.614,2.72,75.8580035,4.67,Kepler,CANDIDATE,281.0,4474.0,5.382
8505.97,56.7,1.823,1.45,1.352564873,3.959,Kepler,FALSE POSITIVE,2447.0,6463.0,3.469
154.46,404.8,0.94,1.89,7.72768833,4.468,Kepler,FALSE POSITIVE,899.0,5765.0,2.06
14.0,551.7,0.817,2.31,37.3033197,4.55,Kepler,CANDIDATE,493.0,5646.0,7.793
879.94,37.7,2.71,1.99,10.16435076,3.718,Kepler,CANDIDATE,1389.0,6133.0,6.017
77.49,156.3,1.759,2.41,31.9729501,4.064,Kepler,FALSE POSITIVE,757.0,6007.0,9.41
112.85,252.5,1.116,1.96,14.8877665,4.344,Kepler,CANDIDATE,831.0,6143.0,4.981
513.68,106.2,1.289,1.31,4.52158614,4.201,Kepler,CANDIDATE,1214.0,5576.0,3.4702
716.79,352.0,0.865,1.64,2.007750531,4.549,Kepler,FALSE POSITIVE,1319.0,5645.0,2.0715
480.26,85.4,1.499,1.38,7.03146295,4.192,Kepler,CANDIDATE,1194.0,6170.0,5.922
31.45,147.8,1.499,2.07,54.2811949,4.192,Kepler,CANDIDATE,604.0,6170.0,5.517
18259.79,105.1,1.827,1.92,0.596087893,3.997,Kepler,FALSE POSITIVE,2967.0,6049.0,0.7159
167.41,118.7,1.423,1.53,12.58229808,4.091,Kepler,CANDIDATE,917.0,5587.0,6.375
185.17,206.3,0.896,1.38,7.12684695,4.525,Kepler,FALSE POSITIVE,941.0,6050.0,3.179
8123.02,215.6,1.198,23.92,0.661749944,4.386,Kepler,FALSE POSITIVE,2420.0,6363.0,4.112
1.99,421.9,1.23,2.53,354.95118,4.366,Kepler,FALSE POSITIVE,303.0,6392.0,13.02
348.9,145.3,0.689,0.8,1.35477049,4.621,Kepler,FALSE POSITIVE,1102.0,4414.0,1.618
1203.14,264.7,0.614,1.4,0.493393859,4.67,Kepler,FALSE POSITIVE,1505.0,4474.0,1.1319
17.92,855.9,0.659,2.1,11.95401876,4.611,Kepler,CANDIDATE,525.0,4359.0,2.656
540.34,51.4,0.833,0.64,2.48883033,4.514,Kepler,FALSE POSITIVE,1230.0,5615.0,4.268
23.53,193.6,0.71,0.99,20.2340219,4.627,Kepler,FALSE POSITIVE,562.0,5528.0,3.674
1419.46,249.9,0.776,1.24,0.88184263,4.594,Kepler,CANDIDATE,1564.0,5268.0,1.3117
215.95,529.4,0.905,2.17,5.448321078,4.517,Kepler,CANDIDATE,978.0,5721.0,2.2213
1797.63,109.2,0.905,1.0,1.116127169,4.517,Kepler,CANDIDATE,1659.0,5721.0,1.3235
11.24,1651.9,2.229,10.65,195.613824,3.835,Kepler,FALSE POSITIVE,467.0,5970.0,23.777
3.73,1627.7,1.853,9.91,237.787237,3.936,Kepler,CANDIDATE,354.0,5185.0,10.509
247.8,461.4,0.831,2.25,3.833087643,4.543,Kepler,CANDIDATE,1012.0,5397.0,1.51
379.3,118.4,1.543,1.89,9.37663713,4.136,Kepler,CANDIDATE,1125.0,6237.0,2.1033
84.01,190.1,0.746,1.45,5.62006198,4.6,Kepler,CANDIDATE,772.0,4868.0,2.751
241.25,857.2,0.885,3.45,3.8259005,4.505,Kepler,CANDIDATE,1005.0,5223.0,1.8057
2412.15,280.9,0.792,1.33,0.558841234,4.592,Kepler,CANDIDATE,1787.0,5151.0,0.7918
26.22,885.4,0.648,2.39,9.33648141,4.619,Kepler,CANDIDATE,577.0,4442.0,2.5449
11.12,498.7,1.03,2.61,76.6139446,4.408,Kepler,CANDIDATE,466.0,6173.0,10.22
168689.02,134.4,12.558,14.81,0.698461304,2.577,Kepler,CANDIDATE,5173.0,4676.0,0.7887
964.53,52.8,0.767,0.56,1.545388842,4.594,Kepler,FALSE POSITIVE,1421.0,5782.0,3.037
1040.23,286.0,0.808,1.38,1.289590179,4.578,Kepler,CANDIDATE,1448.0,5467.0,1.3541
2030.16,316.9,0.75,1.35,0.634003002,4.606,Kepler,CANDIDATE,1714.0,5226.0,0.9207
1935.28,280.6,1.002,23.41,1.56859048,4.442,Kepler,FALSE POSITIVE,1693.0,6248.0,11.591
119.6,62.9,1.613,1.29,22.8030252,4.061,Kepler,CANDIDATE,843.0,6063.0,4.768
25489.88,128.1,2.871,13.89,0.623441939,3.639,Kepler,FALSE POSITIVE,3219.0,5385.0,1.4053
411.58,270.4,1.056,25.01,5.24364571,4.406,Kepler,FALSE POSITIVE,1149.0,6197.0,16.984
131.92,160.8,0.906,1.39,8.98826122,4.521,Kepler,CANDIDATE,864.0,5984.0,4.96
42.53,8067.0,2.668,29.64,110.7556272,3.772,Kepler,CANDIDATE,651.0,6525.0,6.819
4503.26,1472.0,3.131,96.99,4.15743922,3.657,Kepler,FALSE POSITIVE,2089.0,6529.0,9.572
35.81,3058.0,0.728,23.4,14.4079035,4.617,Kepler,CANDIDATE,624.0,5440.0,2.524
1.8,5038.1,0.757,6.01,135.4978256,4.572,Kepler,CANDIDATE,295.0,5307.0,6.769
20.01,618.7,0.757,2.07,22.2508509,4.572,Kepler,CANDIDATE,539.0,5307.0,1.745
148.92,65744.0,1.0,54.6,8.53161917,4.438,Kepler,FALSE POSITIVE,891.0,5780.0,2.9596
18152.32,64.0,1.832,1.46,0.526615152,3.966,Kepler,FALSE POSITIVE,2959.0,5718.0,1.0582
2129.33,178.4,0.786,1.04,0.690405794,4.515,Kepler,FALSE POSITIVE,1731.0,5204.0,1.7407
140.75,294.9,1.174,1.98,10.10773789,4.26,Kepler,CANDIDATE,879.0,5480.0,3.828
225.73,108.1,1.174,1.2,7.0956395,4.26,Kepler,CANDIDATE,989.0,5480.0,3.465
1548.86,85.6,1.004,0.97,1.844857057,4.403,Kepler,FALSE POSITIVE,1601.0,6143.0,1.6557
55.07,417.2,0.932,2.02,18.0116764,4.507,Kepler,FALSE POSITIVE,695.0,6003.0,6.006
45.09,170.9,1.423,1.86,33.67280658,4.091,Kepler,CANDIDATE,661.0,5587.0,8.2267
452.27,191.4,0.893,1.22,3.00912491,4.541,Kepler,CANDIDATE,1177.0,5713.0,2.228
6.33,1347.3,0.917,3.33,79.2450351,4.464,Kepler,CANDIDATE,404.0,5648.0,5.382
302.6,441.4,0.865,1.94,4.44589508,4.544,Kepler,CANDIDATE,1063.0,5918.0,2.3816
1582.75,72.2,1.059,0.92,2.023126394,4.422,Kepler,FALSE POSITIVE,1607.0,6349.0,1.2771
66.5,290.6,0.81,1.36,10.63609504,4.575,Kepler,FALSE POSITIVE,728.0,5546.0,3.48
90.1,204.0,0.893,1.27,10.3108232,4.521,Kepler,CANDIDATE,786.0,5708.0,5.617
998.07,540.3,0.786,1.77,1.069842837,4.523,Kepler,FALSE POSITIVE,1433.0,4999.0,5.275
7064.38,75.7,1.508,31.06,1.077467951,4.137,Kepler,FALSE POSITIVE,2339.0,6329.0,2.1125
2.51,3252.5,0.795,4.49,126.4451275,4.581,Kepler,CANDIDATE,321.0,5613.0,16.7151
15977.28,215.7,3.169,6.47,2.8736467,3.744,Kepler,FALSE POSITIVE,2866.0,8173.0,1.682
18.32,2154.4,0.32,1.88,2.846517614,4.931,Kepler,FALSE POSITIVE,528.0,3468.0,4.228
0.5,1953.4,0.686,3.43,211.032819,4.632,Kepler,CANDIDATE,215.0,4658.0,7.119
1056.84,59.5,0.902,0.74,1.716828304,4.522,Kepler,CANDIDATE,1455.0,5808.0,2.068
17302.11,43.8,2.128,1.49,0.755103143,3.87,Kepler,FALSE POSITIVE,2927.0,5996.0,2.885
105.78,224.6,1.545,2.51,20.71927223,4.058,Kepler,FALSE POSITIVE,818.0,5729.0,4.0388
66.33,220.7,0.88,1.32,11.87457664,4.506,Kepler,CANDIDATE,728.0,5523.0,1.9797
7.95,899.7,1.453,4.85,109.6469948,4.083,Kepler,CANDIDATE,428.0,5332.0,6.568
60.08,572.1,0.916,2.18,15.64588656,4.518,Kepler,CANDIDATE,710.0,5896.0,3.959
1528.26,518.0,0.815,3.18,0.93375241,4.581,Kepler,FALSE POSITIVE,1594.0,5402.0,6.352
1151.45,316.7,0.915,1.67,1.70336496,4.516,Kepler,FALSE POSITIVE,1484.0,5881.0,1.7045
5972.52,100.2,1.125,1.18,0.764174368,4.417,Kepler,FALSE POSITIVE,2241.0,6321.0,2.346
3.36,348.6,0.116,0.23,1.85373924,5.283,Kepler,FALSE POSITIVE,345.0,2661.0,1.816
110.22,207.2,0.818,1.21,7.06321927,4.489,Kepler,CANDIDATE,827.0,5305.0,2.411
4190.91,809.4,0.88,23.09,0.584310213,4.539,Kepler,FALSE POSITIVE,2053.0,5783.0,2.1801
42.01,594.0,0.994,2.44,25.384175,4.471,Kepler,CANDIDATE,649.0,6137.0,3.576
161.97,203.1,1.704,2.4,15.79196594,4.072,Kepler,CANDIDATE,910.0,5758.0,7.2772
165.58,328.5,0.86,1.54,5.77207177,4.559,Kepler,CANDIDATE,915.0,5591.0,2.605
7.59,649.0,0.769,2.08,46.151253,4.525,Kepler,CANDIDATE,423.0,5204.0,5.346
132.43,104.9,0.902,1.03,8.16733851,4.522,Kepler,CANDIDATE,865.0,5808.0,3.337
183.68,220.5,1.474,2.26,12.81590421,4.122,Kepler,CANDIDATE,939.0,5788.0,6.3856
62.49,24384.0,2.49,40.73,79.99623328,3.88,Kepler,FALSE POSITIVE,717.0,6796.0,6.3339
36.05,7680.0,0.591,5.15,5.424749327,4.658,Kepler,CANDIDATE,625.0,4137.0,1.139
1.93,4899.0,0.812,6.98,165.3447044,4.52,Kepler,CANDIDATE,301.0,5594.0,3.09
